datetime,liquidityProviderCount,reserve0,reserve1,reserveETH,reserveUSD,token0Price,token1Price,totalSupply,trackedReserveETH,txCount,volumeToken0,volumeToken1,volumeUSD
2020-11-29 21:24:46,0,1,1,0.001814973303737725158642558941059647,1.002324829481268853853838216547873,1,1,0.999999999999999,0.003629946607475450317285117882119293,1,0,0,0
2020-11-30 01:10:18,0,80132.625843912312786085,216.894961810871339866,273.4517815638968111652021209228322,160716.8827023649050392526116783424,369.4536063672450738620490039982634,0.002706699793332042439113129945318785,4127.166998817579990539,273.4517815638968111652021209228323,210,112689.627560850552859221,298.729654623798234731,0
2020-11-30 04:50:14,0,254596.281347557292184173,857.344946114602801788,873.927728743354751164482857271729,510800.3030901370034414185375172215,296.9589807479018613989178341540297,0.003367468454671632003009132973593481,14576.461350798667720909,873.9277287433547511644828572717289,602,498411.946383255824332185,1228.221175887985283363,234173.3151247354203775887437738283
2020-11-30 08:24:43,0,455662.638514535494519079,1369.165978241191683379,1586.570242655792884365218509971609,912181.5311171063064295609337525138,332.8030682590231308332940246841416,0.0030047799896534982652705534944507,24615.967781794253001678,1586.570242655792884365218509971608,810,756359.922619824161998669,2031.985995814607807902,493000.2098139482749434215707835842
2020-11-30 11:55:24,0,1032260.603006637233935633,1472.345369881228217375,3526.56881200673171751832506579497,2070307.961004595043643625482937117,701.0995002415147142934366823504183,0.001426331069492304671824347407205872,38354.508823487708839041,3526.568812006731717518325065794968,1153,1625458.345459460453186694,3586.236226453967334121,1364854.204235410096241544495175777
2020-11-30 15:42:21,0,1131895.588289564438992653,2304.740487576570300461,3799.411858948847627951586866538574,2269387.073468596535618918505202898,491.1162859293326478770220382735563,0.002036177639899914217594774404716904,50191.811881968918210823,3799.411858948847627951586866538574,1447,2461909.130132392892849844,4956.701592114218865134,2203749.850592298705767946451891309
2020-11-30 19:25:05,0,1045539.010792687381006457,2834.590425882202995316,3503.284111348690086875425075221496,2101156.017561278981796210949471782,368.8501171971914435548257614230976,0.002711128323880641990284636427420673,53443.945478780033672528,3503.284111348690086875425075221493,1746,3117018.638814971047142003,6624.37210785690750843,2860753.763228279057672268945531139
2020-11-30 23:03:23,0,1151469.2364912827348965,2922.765201611766276501,3812.387515311438098045024748634154,2314316.100490338437961721553148846,393.9656992824131431067306674860234,0.002538292043752654125863393578380584,56926.669383713786454411,3812.387515311438098045024748634154,1950,3441423.913331556096554565,7463.957181239522564467,3186862.999936979360902911489781099
2020-12-01 02:40:57,0,1668109.82372567772561127,3106.449817110489620282,5511.433595581447769075589902275118,3350031.769466008759906494969834371,536.9827043519714165430599033263056,0.001862257372342738686586765220227519,70567.600529350019644972,5511.43359558144776907558990227512,2215,4381347.67248619812612286,9322.503811121253450097,4130934.231882615941949691759721411
2020-12-01 06:22:13,0,1671290.424582482379931179,3861.944691674030826831,5510.069515180483708624683638032614,3361216.219925578642448905219048565,432.7587674120808971766938478865265,0.002310756188673080114896897060426675,78704.818978740735753261,5510.069515180483708624683638032615,2447,5087686.831981862182928722,10957.696109308662017113,4840263.224009236838235956473517536
2020-12-01 10:12:06,0,1647512.679185422655290057,5018.55843696945854382,5334.348218853672106627467992800894,3311612.488973760045595698121425565,328.2840480742316656935460846971,0.003046142527686510574007182641250464,89018.69570843481033492,5334.348218853672106627467992800892,2696,5856984.32670666632829855,13056.708512999524942056,5613169.821873225439554163111366979
2020-12-01 13:41:35,0,1509990.203778034257618166,5091.051759307936980426,5187.539434868054674573604238905351,3039821.299036115755223598114650308,296.5969067231204124472065344308756,0.003371579329832733199222508984091932,85799.235973807872328967,5187.539434868054674573604238905351,2853,6327047.10143314112569884,14607.055985653166135484,6084759.683058747439015076852507023
2020-12-01 17:30:39,0,1870754.739107004262595167,6490.356253718351350693,6342.773810171469804900119498429068,3750510.916966906990484406449467323,288.236063780819628432156191474495,0.003469378490959478501475733929821061,107763.788053091246766499,6342.773810171469804900119498429067,3085,7000006.021563020622496444,17178.970759753355311527,6760015.51298957658953318084982487
2020-12-01 21:02:42,0,1377953.702989377144259545,5982.499437175871253978,4655.683492096228410811637907785913,2758748.909803682156039057675523831,230.3307701838850307404695215846605,0.004341582321813312226113254612695797,88757.025206786590957343,4655.683492096228410811637907785915,3305,7487986.255790288691280808,19109.026144839392443125,7249550.028667727074853139392698525
2020-12-02 00:49:59,0,994571.437556933846977345,7754.328480978946035252,3377.792072103583707648116154076709,1995589.652993290684219611620633066,128.2601633392984750880149504537804,0.007796653099174741362676768630764739,85775.029892771383675592,3377.792072103583707648116154076708,3522,8092097.601665329852878043,22990.139604633262454907,7855589.593511851202482644775100779
